Index,coherence,source,lang,FT_MeanK1,FT_MeanK2,FT_Global,FT_MCR,FT_SSC,FT_WL,FT_Var,FT_Peak,FT_Valley,FT_Amp,FT_Skew,FT_Kurt,FT_ApEn,FT_Acf,FT_AcfZcr,FT_stat_MeanK1,FT_stat_MeanK2,FT_stat_Global,FT_stat_MCR,FT_stat_SSC,FT_stat_WL,FT_stat_Var,FT_stat_Peak,FT_stat_Valley,FT_stat_Amp,FT_stat_Skew,FT_stat_Kurt,FT_stat_ApEn,FT_stat_Acf,FT_stat_AcfZcr,FT_cuml_MeanK1,FT_cuml_MeanK2,FT_cuml_Global,FT_cuml_MCR,FT_cuml_SSC,FT_cuml_WL,FT_cuml_Var,FT_cuml_Peak,FT_cuml_Valley,FT_cuml_Amp,FT_cuml_Skew,FT_cuml_Kurt,FT_cuml_ApEn,FT_cuml_Acf,FT_cuml_AcfZcr,BERT_MeanK1,BERT_MeanK2,BERT_Global,BERT_MCR,BERT_SSC,BERT_WL,BERT_Var,BERT_Peak,BERT_Valley,BERT_Amp,BERT_Skew,BERT_Kurt,BERT_ApEn,BERT_Acf,BERT_AcfZcr,BERT_stat_MeanK1,BERT_stat_MeanK2,BERT_stat_Global,BERT_stat_MCR,BERT_stat_SSC,BERT_stat_WL,BERT_stat_Var,BERT_stat_Peak,BERT_stat_Valley,BERT_stat_Amp,BERT_stat_Skew,BERT_stat_Kurt,BERT_stat_ApEn,BERT_stat_Acf,BERT_stat_AcfZcr,BERT_cuml_MeanK1,BERT_cuml_MeanK2,BERT_cuml_Global,BERT_cuml_MCR,BERT_cuml_SSC,BERT_cuml_WL,BERT_cuml_Var,BERT_cuml_Peak,BERT_cuml_Valley,BERT_cuml_Amp,BERT_cuml_Skew,BERT_cuml_Kurt,BERT_cuml_ApEn,BERT_cuml_Acf,BERT_cuml_AcfZcr,Sent_MeanK1,Sent_MeanK2,Sent_Global,Sent_MCR,Sent_SSC,Sent_WL,Sent_Var,Sent_Peak,Sent_Valley,Sent_Amp,Sent_Skew,Sent_Kurt,Sent_ApEn,Sent_Acf,Sent_AcfZcr,Sent_stat_MeanK1,Sent_stat_MeanK2,Sent_stat_Global,Sent_stat_MCR,Sent_stat_SSC,Sent_stat_WL,Sent_stat_Var,Sent_stat_Peak,Sent_stat_Valley,Sent_stat_Amp,Sent_stat_Skew,Sent_stat_Kurt,Sent_stat_ApEn,Sent_stat_Acf,Sent_stat_AcfZcr,Sent_cuml_MeanK1,Sent_cuml_MeanK2,Sent_cuml_Global,Sent_cuml_MCR,Sent_cuml_SSC,Sent_cuml_WL,Sent_cuml_Var,Sent_cuml_Peak,Sent_cuml_Valley,Sent_cuml_Amp,Sent_cuml_Skew,Sent_cuml_Kurt,Sent_cuml_ApEn,Sent_cuml_Acf,Sent_cuml_AcfZcr
3181,3,CEDCC,zh,0.3005908932823401,0.26787988027586535,0.22175210966244102,0.4587628865979381,0.6321243523316062,0.1795222899041225,0.03706397573879822,1.0,-0.032584551721811295,1.0325845517218113,1.8660978216569208,1.6720217743891803,1.0939992336666973,0.10180298651995917,0.5,0.4832009949854442,,,0.441025641025641,0.6701030927835051,0.11402725118857164,0.012603680334405459,1.0,0.16524994373321533,0.8347500562667847,1.2215121526973534,2.396195458925389,0.9627861970559102,-0.03280606456021169,0.38974358974358975,0.46318930158248317,,,0.4587628865979381,0.6735751295336787,0.122127681048875,0.015046702704723691,1.0,0.12870465219020844,0.8712953478097916,1.149253919491355,1.1796433378236202,0.8777806096175134,-0.03840241609985611,0.4793814432989691,0.6721831479225445,0.5665166740779017,0.4145689465704779,0.6256830601092896,0.7770177838577291,0.1432204961451025,0.01143546715937428,0.9359140992164612,0.3965248763561249,0.5393892228603363,0.13730160068708017,-3.637703526733984,1.521649965295789,-0.2739742987683457,0.6502732240437158,0.6444893452143474,,,0.330150068212824,0.5778688524590164,0.04141462955110558,0.002793759546881116,0.7669406533241272,0.3529120981693268,0.4140285551548004,-0.815865030373141,-1.3204402831962323,1.5513322550678348,0.4807155670817978,0.1882673942701228,0.6405825036772277,,,0.33469945355191255,0.5841313269493844,0.04298607711909247,0.0031464023487252405,0.7725827097892761,0.3403669595718384,0.43221575021743774,-0.7016825090584629,-1.5635567375424033,1.5325873447314953,0.49400762784630714,0.1871584699453552,0.6227941174398769,0.5901620260306767,0.5656627531905636,0.38095238095238093,0.6,0.08702437650589716,0.007404333614087922,0.7502760887145996,0.48841428756713867,0.26186180114746094,-0.030425799830304877,-4.169641578610986,0.0832378702229386,0.23464563594863258,0.2857142857142857,0.7645567240922347,,,0.5454545454545454,0.6190476190476191,0.08353690125725487,0.005660685685598916,0.8845938444137573,0.6359015703201294,0.24869227409362793,-0.09813699505790988,-4.328401464760131,0.13951948737253872,0.09592154314579139,0.45454545454545453,0.7168418385765769,,,0.42857142857142855,0.6,0.09399592876434326,0.008508707000453065,0.8645732402801514,0.5579071640968323,0.3066660761833191,-0.06684243438516681,-4.336138950348584,0.06293732219609227,0.12486513520357664,0.42857142857142855
1326,3,CEDCC,zh,0.29470311446556813,0.30557423559028307,0.20689741132376266,0.37790697674418605,0.5497076023391813,0.17164636227887037,0.05322817716859011,1.0,0.010950710624456406,0.9890492893755436,2.042919050816614,0.8036435952609544,1.0814361036410087,0.30580341622140333,0.31976744186046513,0.4786398406515176,,,0.5260115606936416,0.7034883720930233,0.13066236114915394,0.016387912633524234,1.0,0.10108773410320282,0.8989122658967972,2.1118622583488253,4.335552185761223,1.1359775635902927,-0.12282733002160112,0.5606936416184971,0.4545817060794444,,,0.47674418604651164,0.6900584795321637,0.14238997696097508,0.02065876567191569,1.0,0.08112131059169769,0.9188786894083023,1.7510471869431157,2.1584375429060145,1.041275761720187,-0.08704493533811981,0.5465116279069767,0.6898915228810214,0.5924171710852534,0.44619435087367754,0.546875,0.7104851330203443,0.12168169552460313,0.010126416888171688,0.9338440895080566,0.4311874806880951,0.5026566088199615,0.0401656572260059,-3.463864885076777,1.4669691081586809,-0.1763786024886443,0.56875,0.6686232035683695,,,0.3494539781591264,0.6,0.04528013173949886,0.003039853015791613,0.7835879921913147,0.45755907893180847,0.3260289132595062,-0.5161650395792652,-2.894568718603578,1.5028860373950117,0.4366503071663453,0.21528861154446177,0.6645620056600913,,,0.3234375,0.5899843505477308,0.04473309237509966,0.0032618698515947454,0.781494677066803,0.45413339138031006,0.3273612856864929,-0.5489642485117716,-2.835201217870723,1.4996117137491218,0.45438837369057433,0.1828125,0.6267895102500916,0.593744589222802,0.5665029538567604,0.6666666666666666,0.7647058823529411,0.13089117407798767,0.01001987356752621,0.7594963312149048,0.4042120575904846,0.35528427362442017,-0.7218626791523234,-3.5140557210633383,0.01985793955560089,-0.2380647311627891,0.5555555555555556,0.7669275641441345,,,0.47368421052631576,0.7777777777777778,0.06498151076467414,0.003212097010643475,0.8554602265357971,0.6827265024185181,0.17273372411727905,-0.06651856400717635,-4.575376567402727,0.1648213620644432,-0.03481429550650618,0.47368421052631576,0.7115977249647442,,,0.4444444444444444,0.8235294117647058,0.06982820232709248,0.003984253618874274,0.8198885917663574,0.6104326248168945,0.2094559669494629,0.08072749711226267,-4.283227326864614,0.01985793955560089,0.1319819113680821,0.4444444444444444
268,3,CEDCC,zh,0.32641521793727696,0.3159807029300215,0.23607100357062671,0.3619631901840491,0.49382716049382713,0.15730880879357093,0.04751720604393669,1.0,-0.06980740278959274,1.0698074027895927,1.8046248208416276,0.4898773255767557,1.112960397433016,0.36879138685658136,0.3128834355828221,0.506191686450532,,,0.4817073170731707,0.6993865030674846,0.15489962547108893,0.02132462316227502,1.0,0.0011376850306987762,0.9988623149693012,0.6668079476111415,0.07111356510002587,0.8760606660064889,-0.03325085312984672,0.4695121951219512,0.48115344677992145,,,0.49693251533742333,0.691358024691358,0.14849987505660878,0.022906379571441118,1.0,-0.000906615168787539,1.0009066151687875,0.7384249182689174,0.04449962530017704,0.8657179733570168,0.04307972391939933,0.44785276073619634,0.6775188005346013,0.5722979123378026,0.4258124871303284,0.6056782334384858,0.7503949447077409,0.14101548977078698,0.012096537173590705,0.919140636920929,0.3618868589401245,0.5572537779808044,-0.1452003787677887,-3.6668521465327033,1.4982359032637644,-0.1989469709176936,0.6498422712933754,0.653234490480438,,,0.31496062992125984,0.580441640378549,0.0437516355139064,0.004655064839370663,0.7707716822624207,0.3425423204898834,0.42822936177253723,-1.515567781525666,0.8092669507172259,1.431111509121843,0.6307077557872921,0.1952755905511811,0.6491114696179788,,,0.30441640378548895,0.5860979462875198,0.043552924875957355,0.00468405270228557,0.799877405166626,0.34292617440223694,0.45695123076438904,-1.4415480031676644,0.48706388914239707,1.3936177548285196,0.6414691660894625,0.14353312302839116,0.5558939394023683,0.5484125719350927,0.528475286493092,0.4117647058823529,0.625,0.07677814013817731,0.008002630089709004,0.699352502822876,0.42562150955200195,0.273730993270874,-0.05773547282095256,-4.3769688794249095,0.10246883243296434,0.48022333721619415,0.29411764705882354,0.7438362648612574,,,0.6111111111111112,0.8235294117647058,0.09053653478622437,0.004429480543723399,0.8294523358345032,0.5774818062782288,0.2519705295562744,-0.7748307273026079,-3.108725040135403,0.09234391922200036,-0.1864500274320349,0.6111111111111112,0.6796541346444024,,,0.4117647058823529,0.8125,0.09418087145861458,0.00583811532763614,0.7797453999519348,0.5018600225448608,0.277885377407074,-0.6340125714219114,-3.2851581954579503,0.020922105308264438,0.02381381510579149,0.4117647058823529
3031,2,CEDCC,zh,0.3445942382290529,0.35640662999520467,0.3159804421896219,0.46511627906976744,0.6081871345029239,0.14126278516338314,0.02286584828198394,1.0,0.058097679167985916,0.9419023208320141,1.0785907328667304,-0.4500046943118905,0.8773891912186578,0.2649072346149459,0.37209302325581395,0.568123751159372,,,0.49710982658959535,0.7034883720930233,0.14158753266913354,0.015726375796571233,1.0,0.3019333779811859,0.6980666220188141,0.07404692764919658,-3.5997340198437993,0.9353449233738669,0.04243650752948553,0.5086705202312138,0.5493119423616828,,,0.5116279069767442,0.6842105263157895,0.1482607153092706,0.017443945854909066,1.0,0.15466324985027313,0.8453367501497269,0.03784173061630352,-3.3969862622637907,0.9452634622624769,0.05104955129282754,0.46511627906976744,0.68112403871589,0.5795924327598361,0.44492329679450743,0.592814371257485,0.775112443778111,0.14062683444894003,0.012226750198404357,0.9136128425598145,0.3462246060371399,0.5673882365226746,-0.1446546099709845,-3.630357850515608,1.496176010127865,-0.1512332616851586,0.6017964071856288,0.6676464377944149,,,0.351270553064275,0.592814371257485,0.04674482532680836,0.0033445083769953195,0.7990274429321289,0.40802469849586487,0.39100274443626404,-0.8316525501728168,-2.0581274861548295,1.4385901639650793,0.43685077299450353,0.18684603886397608,0.6637104300640089,,,0.36377245508982037,0.5892053973013494,0.04846891707289005,0.003803465619102217,0.7950682044029236,0.4027835428714752,0.39228466153144836,-0.7758270746341539,-2.1980723617464526,1.4511604511434797,0.46510422305581256,0.19011976047904192,0.6488957603772482,0.6404129634885227,0.623642868176185,0.7647058823529411,0.875,0.06128160392536836,0.002628763078198975,0.7275063395500183,0.5130605697631836,0.21444576978683472,-0.7735521706803195,-2.0910350314724266,0.16709308470755868,-0.04967707123757225,0.7647058823529411,0.8021540202592549,,,0.6111111111111112,0.7058823529411765,0.06174862715933058,0.0019956991517963442,0.8859800100326538,0.7019538879394531,0.18402612209320068,-0.3988365135732027,-3.412843299470278,0.1579083089882678,-0.34225735178605154,0.8333333333333334,0.7534741991096072,,,0.4117647058823529,0.5625,0.05762446978512932,0.0026043021343073822,0.8306163549423218,0.6536126732826233,0.1770036816596985,-0.5260595216338554,-3.6739473948159005,-0.06062462181643502,0.037864186027111967,0.4117647058823529
2302,3,CEDCC,zh,0.2736608664706444,0.2627061754465103,0.21121872795271027,0.4602272727272727,0.6342857142857142,0.16477741736955728,0.03237497717160737,1.0,-0.0010453163413330913,1.001045316341333,1.7427365470111418,2.1331758466391744,0.985321478642776,0.16633526095331186,0.5056818181818182,0.47045318677686576,,,0.4858757062146893,0.6931818181818182,0.11564694715421753,0.013471276141350763,1.0,0.08923622220754623,0.9107637777924538,0.7132017578244315,1.2807834011932195,0.9095152943019369,0.06814841305348586,0.4519774011299435,0.4478559382470314,,,0.48863636363636365,0.6857142857142857,0.12295519704507156,0.015006508202428945,1.0,0.07898711413145065,0.9210128858685493,0.7722009177634533,0.8013893726026193,0.9284759138251761,0.044232982544577866,0.4659090909090909,0.6798661654483997,0.5866855189366185,0.43238719566150835,0.5244565217391305,0.7251700680272108,0.12121481521298057,0.01063526563776077,0.9290927648544312,0.39324039220809937,0.5358523726463318,0.030947899740445144,-3.5349202884025064,1.560646253823804,-0.07598511324293279,0.5407608695652174,0.6581461262412187,,,0.32157394843962006,0.595108695652174,0.04580503208828102,0.0032782419323412774,0.7830125689506531,0.37520843744277954,0.40780413150787354,-0.87837929491542,-1.221485828384231,1.4653578109317698,0.45099349977604936,0.22388059701492538,0.6544285871523207,,,0.327445652173913,0.6027210884353742,0.047533075608637024,0.003754067730575377,0.7836906313896179,0.3625733554363251,0.42111727595329285,-0.7710082787206726,-1.718403619082368,1.5434636724042505,0.4697575152446794,0.18614130434782608,0.550489760257981,0.5415862372943333,0.5190887352367689,0.38095238095238093,0.65,0.09808314414251418,0.009688533096749061,0.7465033531188965,0.3618275225162506,0.3846758306026459,0.06860211178452094,-3.4999977614783115,0.017223853026753222,0.24223790664324305,0.38095238095238093,0.7348454905592877,,,0.45454545454545453,0.6190476190476191,0.05698503689332442,0.0027793833603163595,0.8065413236618042,0.6007565259933472,0.20578479766845703,-0.5907638513183315,-3.2677071928836012,0.24239396894219345,0.07900741975708314,0.5454545454545454,0.6797719191421162,,,0.47619047619047616,0.55,0.05632233052026658,0.004112764744268878,0.7703913450241089,0.5406046509742737,0.2297866940498352,-0.504780923869538,-3.7351815842653027,0.017223853026753222,0.30429732408916904,0.38095238095238093
4250,2,CEDCC,zh,0.28267042602445663,0.2562188724673984,0.215268070997685,0.484304932735426,0.5945945945945946,0.18153387496891044,0.04195942004490732,1.0,-0.03306147828698158,1.0330614782869816,1.9230675426456387,1.275206250932281,1.096595957956331,0.20339746391581942,0.35874439461883406,0.47724248967236943,,,0.4375,0.6457399103139013,0.12025546398945153,0.014600529914619178,1.0,0.05762297287583351,0.9423770271241665,1.3086039873497752,1.7542969845397032,1.0169860846594871,0.10104996421725174,0.48214285714285715,0.45874574293182896,,,0.47533632286995514,0.6576576576576577,0.12535802214803182,0.015210650095163519,1.0,0.058212947100400925,0.9417870528995991,1.374369909709414,2.0082965429373445,1.0607795998286322,0.02685568714404639,0.4663677130044843,0.6943328246215864,0.5966564822528098,0.4465275202107597,0.5393518518518519,0.7311703360370799,0.12128923688497809,0.010957758047648968,0.9413859248161316,0.37303978204727173,0.5683461427688599,-0.07467771756801135,-3.568051485804555,1.5827732105938743,-0.002208334074938882,0.5162037037037037,0.6687051987331404,,,0.30520231213872834,0.5972222222222222,0.044288632290900784,0.0034881863105019136,0.8005073666572571,0.3894517123699188,0.41105565428733826,-0.643695350483851,-2.583085590699387,1.5957249182463666,0.5026031781194511,0.15722543352601157,0.665599137544632,,,0.3125,0.5758980301274623,0.04412778322067526,0.0035556204252029286,0.8189669251441956,0.3803560137748718,0.43861091136932373,-0.5979866071401684,-2.5016649999444174,1.5345816193465867,0.5118013913778103,0.17592592592592593,0.5753162151033228,0.5465046351864224,0.525461898284999,0.5238095238095238,0.8,0.09825692006519862,0.006495531582087145,0.7003957629203796,0.4033532440662384,0.29704251885414124,-0.11732030077503314,-3.6561789226103207,0.017223853026753222,-0.17900165931508888,0.8095238095238095,0.738981721193894,,,0.5909090909090909,0.7142857142857143,0.045207337899641556,0.0025720695922712526,0.8082242608070374,0.5741768479347229,0.23404741287231445,-1.5948919432395545,-0.20290611382095491,0.07950674446691508,0.24948453731644024,0.4090909090909091,0.6775849163532257,,,0.3333333333333333,0.6,0.05737359183175223,0.006061002785428164,0.7542977929115295,0.4414514899253845,0.312846302986145,-1.668107575637895,-0.7624472514385454,0.20156675830808135,0.3745736484697214,0.047619047619047616
4258,3,CEDCC,zh,0.2620853669637733,0.26472729461775235,0.1957055719431407,0.4262295081967213,0.5879120879120879,0.1726199239797768,0.04197447397036559,1.0,-0.04369748383760452,1.0436974838376045,1.7189302533889357,1.0527840006198241,1.019764291396331,0.21252505666726954,0.34972677595628415,0.4563149305614265,,,0.4673913043478261,0.6885245901639344,0.1168210603620695,0.01393202645459028,1.0,0.08243069052696228,0.9175693094730377,0.7420125399310931,4.47941320612045,1.0643682920535649,-0.06155700708789332,0.5543478260869565,0.432660582444995,,,0.4262295081967213,0.6593406593406593,0.11957897589913483,0.015232094286042852,1.0,0.008453929796814919,0.9915460702031851,0.89046688852868,3.956714477112861,1.0135410474636117,-0.008529404171267437,0.45901639344262296,0.6991894340515137,0.6018928597466304,0.44624804208665425,0.5512820512820513,0.7271268057784912,0.1233860867527815,0.011007458918413628,0.9479637145996094,0.40822020173072815,0.5397435128688812,-0.22329065489807898,-3.5867035895701305,1.4090774282259124,-0.058704366930111614,0.5256410256410257,0.6686797360071359,,,0.288,0.5705128205128205,0.044845978641510006,0.00523669459003721,0.8007974028587341,0.26895904541015625,0.5318383574485779,-1.4110239683373806,0.6872249304570373,1.4362042972408062,0.6637437905601397,0.096,0.6643324553012848,,,0.2724358974358974,0.5634028892455859,0.042267062152043365,0.0037080994299423155,0.8252575993537903,0.446245014667511,0.3790125846862793,-0.5053406278101933,-2.7685650697201236,1.4257743692096554,0.570718701341475,0.10897435897435898,0.5827537408241859,0.5790531784296036,0.5329646964452444,0.4166666666666667,0.6363636363636364,0.13133044044176737,0.014526682484946155,0.7339676022529602,0.3416646122932434,0.3923029899597168,-0.6275986832286333,-3.729719997319943,0.0285131531036944,0.12044683313685262,0.25,0.7525453099182674,,,0.23076923076923078,0.5833333333333334,0.07578165256060086,0.008227077110183233,0.8485044240951538,0.5013786554336548,0.347125768661499,-1.468184726587716,-1.3365014371411013,0.23987137566182293,0.13584013698695555,0.23076923076923078,0.6645280810502859,,,0.4166666666666667,0.45454545454545453,0.09401889145374298,0.011185538663669227,0.8133894205093384,0.4036411643028259,0.40974825620651245,-0.9676883367841008,-2.5438082532250257,0.0285131531036944,0.2646538453155263,0.25
3757,3,CEDCC,zh,0.2982961156559949,0.27170015760518684,0.24328618374324876,0.4696969696969697,0.649746192893401,0.15230270196693113,0.022625681249045463,1.0,0.04083912819623947,0.9591608718037605,1.1773921979367923,0.24786920375224497,0.9133380591451754,0.1358155257514914,0.3686868686868687,0.49959483921527864,,,0.5226130653266332,0.6414141414141414,0.11023339194868079,0.010189511521913308,1.0,0.2768930196762085,0.7231069803237915,0.6798853539358832,-1.1692952333493283,0.8882298634593786,0.08876981348839778,0.4623115577889447,0.482058411417295,,,0.47474747474747475,0.6548223350253807,0.12070415417353313,0.01321808518872475,1.0,0.22657635807991028,0.7734236419200897,0.6248519489924592,-1.9310948359655171,0.8447076550326154,0.11946219766976945,0.46464646464646464,0.7029991736481203,0.6095342397030293,0.44824791182221013,0.47579529737206083,0.703601108033241,0.11224610883005758,0.011020818963467734,0.9552130699157715,0.44460007548332214,0.5106129944324493,0.03834928152545402,-3.726879158235337,1.5265737792559202,0.060836547514175054,0.4702627939142462,0.6700812754137763,,,0.30939226519337015,0.5850622406639004,0.04872497109418416,0.004502388569913254,0.7940810322761536,0.39732426404953003,0.39675676822662354,-0.598687862998969,-2.764591266515902,1.4776079847661556,0.5423906736692119,0.16298342541436464,0.6664893282217216,,,0.29045643153526973,0.5775623268698061,0.04636245594974375,0.004523024387606286,0.7918541431427002,0.3803339898586273,0.4115201532840729,-0.7373366836915808,-2.4058524853669896,1.4824623543472377,0.5787485688948903,0.18810511756569848,0.6147900819778442,0.5564494958290687,0.5283029794887096,0.6153846153846154,0.6666666666666666,0.13158502945533165,0.01415114434312922,0.7739698886871338,0.3993180990219116,0.37465178966522217,-0.41729759625635654,-3.9769845148810314,-0.08004270767353594,0.034632789835851684,0.3076923076923077,0.7481640259424845,,,0.6428571428571429,0.7692307692307693,0.05343318411282131,0.0017293165640466489,0.804479718208313,0.6628983020782471,0.14158141613006592,-0.5380315386888718,-3.953888218606903,0.20240638576827008,-0.03243057572435142,0.5,0.6732931818280902,,,0.46153846153846156,0.75,0.06971979141235352,0.003148602732676641,0.769364595413208,0.5686439275741577,0.2007206678390503,0.012161384862700188,-3.91530595734646,-0.08004270767353594,-0.15074049967411562,0.6153846153846154
980,1,CEDCC,zh,0.3367294511673125,0.3356152209655746,0.21563396675986887,0.3826086956521739,0.5633187772925764,0.1898527156561613,0.06637157412706494,1.0,-0.007099427282810211,1.0070994272828102,1.6001934211060722,-1.1983421465747863,1.1918555737301517,0.3926005167418008,0.28695652173913044,0.49569477179440957,,,0.4935064935064935,0.6826086956521739,0.13235134299183304,0.01980126925020114,1.0,0.30898526310920715,0.6910147368907928,2.2202343476613304,2.8309713027760495,1.268439857511177,0.014498204659707666,0.4675324675324675,0.4774535890523489,,,0.4652173913043478,0.6899563318777293,0.13720328509807586,0.021985791410683114,1.0,0.20173051953315735,0.7982694804668427,2.0844363986382435,2.3778871178859404,1.2104236329400782,0.01803893294174333,0.5,0.688224435888331,0.5944755164996275,0.4471763826282946,0.5297418630751964,0.7157303370786516,0.12009872062974239,0.01051724905717161,0.9434603452682495,0.34140273928642273,0.6020576059818268,0.07062623021226232,-3.300937788423284,1.6100860247203146,-0.09989540422759138,0.5409652076318743,0.6691751907614018,,,0.297085201793722,0.6015712682379349,0.04412148685733299,0.0034294362237224448,0.7957781553268433,0.4495677351951599,0.34621042013168335,-0.705417728651778,-2.66012405586662,1.5844540859599423,0.5269794156332738,0.17376681614349776,0.6663212754467143,,,0.26262626262626265,0.5898876404494382,0.04405844987575989,0.003802768793057369,0.8340717554092407,0.4423608183860779,0.39171093702316284,-0.610369793125659,-2.7938106266866534,1.5223945292662497,0.5724285666029648,0.1324354657687991,0.583633241802454,0.5285176802904178,0.5007743180575529,0.5384615384615384,0.631578947368421,0.13188267594728714,0.013356176527864754,0.8180967569351196,0.27553606033325195,0.5425606966018677,-0.2705633768818262,-2.9875447752600697,0.19978176692822913,-0.06376459338504943,0.5897435897435898,0.7162056754275066,,,0.55,0.6410256410256411,0.050123360753059384,0.0015776924461274936,0.7868888974189758,0.6085911989212036,0.17829769849777222,-0.26641023991051316,-3.130533517433773,0.353411028063753,-0.19592224477943965,0.75,0.6785353377461434,,,0.5384615384615384,0.7631578947368421,0.07392315375499237,0.00535180278828438,0.7775883078575134,0.3276207447052002,0.44996756315231323,-2.666589126629376,7.706630515914684,0.42326729124190265,0.060239348471811824,0.4358974358974359
2960,2,CEDCC,zh,0.3010344052430891,0.2607938275044042,0.20923250651328934,0.4878048780487805,0.6204081632653061,0.17140231562430056,0.041231901671917044,1.0,-0.10137122869491577,1.1013712286949158,1.8290117303749234,1.3560889824032545,1.1518675047264844,0.24369767465325884,0.35772357723577236,0.4718304682943609,,,0.4574898785425101,0.6341463414634146,0.13281111286478003,0.018170178281032703,1.0,-0.10897509753704071,1.1089750975370407,0.7818469721506285,1.3695866404587944,1.100440325731649,0.07292165287262466,0.4331983805668016,0.45278908152449954,,,0.483739837398374,0.6448979591836734,0.12754266660630217,0.017359819648631553,1.0,-0.10723275691270828,1.1072327569127083,0.9527390243031154,2.513827249736025,1.110298041001072,-0.005582038535280693,0.491869918699187,0.6919710645763274,0.599715636293492,0.4465017394055446,0.5261984392419174,0.7131696428571429,0.11796510272733078,0.010833176521260812,0.9536512494087219,0.406774640083313,0.5468766093254089,0.058279496758426086,-3.567701240252788,1.6001966350889338,-0.04478094799992928,0.44816053511705684,0.6686683971770481,,,0.3930957683741648,0.6343366778149386,0.04413644388683124,0.0026902188651035564,0.800692081451416,0.3902643620967865,0.4104277193546295,-0.6806910470797095,-1.6093402639501626,1.5916094280647801,0.3912975554861388,0.19487750556792874,0.665710176749856,,,0.35674470457079155,0.6183035714285714,0.044358375412697514,0.00282665806966809,0.7989887595176697,0.3845103979110718,0.4144783616065979,-0.5947988041597131,-1.7348072123353733,1.5647673042119532,0.4221662239429669,0.2028985507246377,0.5223309490187414,0.5314166354281562,0.4962989284864516,0.5,0.6666666666666666,0.10391250891344887,0.008470629111797339,0.7332690954208374,0.356108158826828,0.3771609365940094,0.516767561674305,-3.39344164791763,0.20091056058439838,0.05191025103867619,0.5,0.7163022637367249,,,0.3793103448275862,0.6785714285714286,0.05964862478190455,0.0030431708527992873,0.8153116703033447,0.604486882686615,0.21082478761672974,-0.018791733179964826,-3.6987884503596375,0.15847592043834302,0.12655327109220324,0.3103448275862069,0.6659187078475952,,,0.32142857142857145,0.5925925925925926,0.07823116438729423,0.006814110890466907,0.8096026182174683,0.46742647886276245,0.3421761393547058,-0.24328067208957344,-3.2753063372163367,0.11453670880837663,0.20720988692412048,0.25
